Date,Region,Category,Product,Quantity,Sales,Profit
2025-09-01,West,Stationery,Backpack,3,228.64,71.44
2025-09-01,North,Clothing,Jeans,7,925.35,241.19
2025-09-01,North,Groceries,Snack Pack,4,79.62,22.06
2025-09-01,South,Stationery,Pen Set,7,284.04,78.45
2025-09-01,Central,Furniture,Desk,11,4218.7,322.54
2025-09-01,West,Furniture,Dining Table,1,281.77,92.89
2025-09-01,South,Clothing,T-Shirt,6,553.91,123.34
2025-09-01,Central,Electronics,Smartwatch,9,2865.16,364.98
2025-09-02,West,Stationery,Backpack,7,181.49,27.26
2025-09-02,Central,Clothing,Sneakers,2,175.0,24.38
2025-09-02,South,Clothing,Jeans,8,510.74,133.3
2025-09-02,South,Stationery,Sticky Notes,7,68.8,10.19
2025-09-02,West,Clothing,Cap,8,1194.04,175.63
2025-09-02,West,Furniture,Bookshelf,7,5785.57,1356.15
2025-09-02,South,Clothing,Cap,8,183.91,17.95
2025-09-02,South,Clothing,Jacket,9,831.47,104.59
2025-09-02,West,Clothing,Jacket,5,251.9,46.42
2025-09-02,South,Electronics,Headphones,7,5920.68,1277.01
2025-09-02,Central,Electronics,Headphones,10,1122.95,95.91
2025-09-03,South,Stationery,Sticky Notes,9,680.55,112.04
2025-09-03,East,Furniture,Desk,6,558.38,194.99
2025-09-03,North,Electronics,Headphones,11,4225.08,330.23
2025-09-03,North,Groceries,Snack Pack,1,5.44,1.44
2025-09-03,East,Groceries,Organic Juice,9,347.95,89.85
2025-09-03,South,Electronics,Smartwatch,3,1035.4,274.46
2025-09-03,South,Clothing,Cap,7,989.82,196.13
2025-09-03,South,Stationery,Backpack,7,310.93,28.99
2025-09-03,North,Furniture,Bookshelf,1,567.19,28.85
2025-09-03,Central,Electronics,Smartphone,3,1653.63,543.39
2025-09-04,Central,Groceries,Coffee,7,127.74,30.21
2025-09-04,Central,Furniture,Sofa,5,4167.54,682.61
2025-09-04,East,Electronics,Smartphone,6,6288.95,1751.06
2025-09-04,South,Stationery,Sticky Notes,8,510.09,60.02
2025-09-05,South,Electronics,Laptop,11,12601.08,1997.41
2025-09-05,Central,Electronics,Headphones,1,680.79,49.25
2025-09-05,West,Electronics,Tablet,2,1093.29,189.95
2025-09-05,North,Groceries,Organic Juice,7,113.23,38.01
2025-09-05,East,Furniture,Sofa,7,613.53,79.23
2025-09-05,East,Clothing,Jacket,5,116.89,20.85
2025-09-06,South,Furniture,Desk,1,687.96,113.26
2025-09-06,West,Furniture,Office Chair,10,2377.58,264.53
2025-09-06,South,Stationery,Pen Set,8,436.54,60.87
2025-09-06,North,Stationery,Desk Lamp,4,59.21,10.15
2025-09-06,North,Groceries,Olive Oil,5,57.08,11.78
2025-09-06,North,Clothing,Jeans,3,174.73,24.32
2025-09-06,Central,Electronics,Smartphone,1,539.1,104.54
2025-09-06,North,Furniture,Dining Table,3,2178.39,449.93
2025-09-07,East,Groceries,Olive Oil,11,119.89,9.04
2025-09-07,East,Electronics,Laptop,7,7175.82,2193.01
2025-09-07,South,Electronics,Smartphone,11,1043.01,88.02
2025-09-07,Central,Stationery,Desk Lamp,4,121.12,16.16
2025-09-07,North,Stationery,Notebook,1,22.04,1.51
2025-09-08,North,Furniture,Office Chair,4,2570.99,357.72
2025-09-08,West,Electronics,Smartphone,2,562.44,141.77
2025-09-08,East,Stationery,Pen Set,10,166.06,17.78
2025-09-08,East,Furniture,Dining Table,2,900.68,77.04
2025-09-08,Central,Clothing,T-Shirt,6,267.84,83.2
2025-09-08,North,Electronics,Tablet,6,5900.33,451.97
2025-09-08,South,Groceries,Snack Pack,8,239.91,43.8
2025-09-08,South,Stationery,Desk Lamp,6,478.18,115.76
2025-09-08,Central,Stationery,Notebook,7,66.12,21.68
2025-09-09,West,Groceries,Cereal,2,78.39,21.67
2025-09-09,North,Groceries,Coffee,2,20.07,3.87
2025-09-09,Central,Clothing,Jeans,1,49.95,14.36
2025-09-09,North,Furniture,Dining Table,7,5000.22,428.71
2025-09-09,North,Furniture,Office Chair,4,1830.55,228.17
2025-09-09,East,Furniture,Sofa,5,2039.8,705.81
2025-09-09,Central,Furniture,Office Chair,7,6022.98,1325.21
2025-09-09,East,Stationery,Pen Set,10,92.7,24.34
2025-09-10,South,Stationery,Backpack,11,350.61,69.9
2025-09-10,Central,Furniture,Dining Table,6,3854.65,1031.43
2025-09-10,West,Stationery,Sticky Notes,3,147.48,23.14
2025-09-11,West,Groceries,Organic Juice,10,248.99,55.2
2025-09-11,South,Groceries,Snack Pack,9,180.93,36.69
2025-09-11,North,Furniture,Bookshelf,1,538.2,109.17
2025-09-11,West,Furniture,Desk,7,2580.7,460.25
2025-09-11,North,Groceries,Olive Oil,5,86.62,7.43
2025-09-11,South,Groceries,Snack Pack,11,90.86,11.52
2025-09-11,Central,Clothing,Jacket,6,133.28,38.48
2025-09-11,West,Electronics,Smartwatch,9,4509.95,750.52
2025-09-11,East,Stationery,Desk Lamp,1,54.93,17.32
2025-09-11,West,Groceries,Snack Pack,5,142.04,12.99
2025-09-12,North,Furniture,Sofa,1,321.4,29.64
2025-09-12,Central,Furniture,Dining Table,8,5331.83,1538.96
2025-09-12,West,Clothing,Jacket,9,1258.34,197.64
2025-09-12,East,Clothing,Jacket,9,958.21,212.9
2025-09-12,East,Stationery,Desk Lamp,9,223.78,30.67
2025-09-12,North,Electronics,Laptop,4,1596.49,325.66
2025-09-12,East,Furniture,Bookshelf,10,2556.57,251.95
2025-09-12,North,Groceries,Cereal,11,126.6,17.38
2025-09-12,South,Clothing,Cap,8,780.57,167.8
2025-09-12,West,Clothing,Cap,9,842.96,266.88
2025-09-12,South,Furniture,Bookshelf,9,7908.49,1684.83
2025-09-12,North,Stationery,Desk Lamp,6,461.76,35.3
2025-09-12,East,Stationery,Desk Lamp,10,393.82,48.02
2025-09-13,Central,Furniture,Sofa,3,695.3,210.4
2025-09-13,East,Electronics,Headphones,1,532.7,105.92
2025-09-13,North,Electronics,Laptop,8,8650.29,1935.26
2025-09-13,Central,Clothing,Jacket,4,591.2,55.03
2025-09-13,Central,Electronics,Smartwatch,10,7625.23,425.68
2025-09-13,South,Stationery,Pen Set,8,144.95,11.31
2025-09-14,Central,Groceries,Organic Juice,4,101.41,7.26
2025-09-14,South,Electronics,Smartphone,4,1877.99,487.92
2025-09-14,South,Stationery,Notebook,3,182.78,35.91
2025-09-14,East,Furniture,Dining Table,9,2288.49,557.76
2025-09-14,South,Stationery,Sticky Notes,9,475.98,43.45
2025-09-14,West,Furniture,Office Chair,6,3605.41,1039.37
2025-09-14,Central,Stationery,Backpack,3,16.65,1.19
2025-09-14,Central,Furniture,Dining Table,2,1137.93,264.49
2025-09-14,South,Electronics,Headphones,5,4033.42,214.29
2025-09-14,North,Groceries,Cereal,6,76.28,24.15
2025-09-14,West,Stationery,Notebook,3,145.1,16.63
2025-09-14,South,Furniture,Desk,1,221.59,34.31
2025-09-14,West,Groceries,Organic Juice,7,52.17,7.0
2025-09-15,North,Groceries,Cereal,4,16.28,5.67
2025-09-15,North,Electronics,Tablet,5,2720.03,793.45
2025-09-15,West,Groceries,Snack Pack,9,38.68,9.89
2025-09-15,Central,Electronics,Headphones,11,8612.24,927.22
2025-09-15,North,Stationery,Sticky Notes,1,44.32,13.58
2025-09-15,East,Electronics,Laptop,10,3170.28,1014.39
2025-09-15,East,Clothing,Sneakers,6,718.87,231.37
2025-09-15,Central,Clothing,Jacket,10,328.6,83.78
2025-09-15,East,Electronics,Tablet,3,1221.03,99.92
2025-09-16,East,Stationery,Desk Lamp,8,261.35,69.56
2025-09-16,North,Clothing,Sneakers,8,825.55,48.36
2025-09-16,Central,Clothing,T-Shirt,5,639.22,80.0
2025-09-16,Central,Electronics,Headphones,5,2072.86,402.7
2025-09-16,South,Furniture,Bookshelf,7,2509.36,631.49
2025-09-16,East,Groceries,Coffee,1,10.06,2.82
2025-09-16,North,Furniture,Office Chair,1,473.38,126.52
2025-09-16,West,Clothing,Jeans,2,177.55,42.91
2025-09-17,South,Electronics,Tablet,5,5112.62,677.48
2025-09-17,South,Groceries,Coffee,8,97.03,18.14
2025-09-17,South,Furniture,Bookshelf,5,337.31,60.59
2025-09-17,South,Stationery,Sticky Notes,11,194.81,56.43
2025-09-17,North,Electronics,Laptop,10,7959.51,2436.83
2025-09-17,South,Stationery,Pen Set,4,83.43,14.53
2025-09-17,Central,Groceries,Olive Oil,2,41.77,5.9
2025-09-17,East,Furniture,Desk,11,4964.96,1654.27
2025-09-18,South,Furniture,Desk,4,470.53,63.63
2025-09-18,South,Electronics,Laptop,11,7663.2,554.68
2025-09-18,Central,Furniture,Desk,8,7174.44,2432.59
2025-09-18,East,Electronics,Headphones,6,6665.57,1494.92
2025-09-18,East,Clothing,T-Shirt,10,365.26,90.15
2025-09-18,North,Groceries,Snack Pack,6,209.78,48.09
2025-09-18,North,Groceries,Cereal,8,59.56,3.28
2025-09-19,North,Clothing,Sneakers,4,563.88,112.13
2025-09-19,North,Furniture,Dining Table,6,1524.05,303.78
2025-09-19,East,Groceries,Olive Oil,3,16.38,4.37
2025-09-19,West,Groceries,Snack Pack,3,96.11,23.22
2025-09-19,North,Clothing,Cap,11,808.96,70.8
2025-09-19,West,Clothing,Jacket,2,30.71,3.54
2025-09-19,North,Groceries,Snack Pack,7,277.8,85.48
2025-09-19,Central,Groceries,Coffee,10,186.88,48.98
2025-09-19,South,Stationery,Sticky Notes,7,287.66,81.43
2025-09-20,West,Clothing,Jeans,3,234.97,19.82
2025-09-20,East,Furniture,Desk,7,2344.29,238.64
2025-09-20,East,Electronics,Smartphone,4,4307.41,1205.97
2025-09-20,South,Furniture,Dining Table,2,221.89,38.39
2025-09-20,East,Furniture,Desk,9,5421.38,1371.61
2025-09-20,West,Stationery,Notebook,4,84.33,27.89
2025-09-21,South,Stationery,Desk Lamp,5,181.43,60.12
2025-09-21,North,Electronics,Headphones,3,3030.62,1029.18
2025-09-21,Central,Groceries,Olive Oil,5,24.49,6.57
2025-09-21,West,Clothing,T-Shirt,2,129.91,29.28
2025-09-21,West,Stationery,Notebook,6,367.03,88.24
2025-09-21,East,Stationery,Desk Lamp,5,187.54,45.18
2025-09-21,East,Electronics,Smartphone,6,4495.87,465.46
2025-09-21,Central,Clothing,Sneakers,4,526.89,41.43
2025-09-21,North,Stationery,Pen Set,7,447.3,67.88
2025-09-22,Central,Groceries,Snack Pack,7,74.09,6.83
2025-09-22,North,Clothing,Jeans,6,372.66,86.66
2025-09-22,West,Stationery,Desk Lamp,8,306.59,90.95
2025-09-22,North,Stationery,Desk Lamp,2,131.23,44.47
2025-09-22,North,Stationery,Pen Set,4,265.35,89.83
2025-09-22,East,Groceries,Olive Oil,6,123.7,27.14
2025-09-23,East,Electronics,Smartphone,5,1266.36,220.88
2025-09-23,North,Stationery,Pen Set,6,368.94,35.12
2025-09-23,West,Electronics,Headphones,9,2722.08,904.17
2025-09-23,West,Groceries,Cereal,10,75.5,4.67
2025-09-23,East,Stationery,Sticky Notes,3,63.29,15.46
2025-09-23,Central,Furniture,Office Chair,9,3601.56,663.64
2025-09-23,Central,Furniture,Dining Table,10,960.89,134.43
2025-09-23,Central,Furniture,Sofa,1,881.8,53.39
2025-09-23,South,Groceries,Coffee,5,173.1,59.97
2025-09-23,South,Furniture,Sofa,3,2631.06,665.09
2025-09-24,East,Furniture,Desk,4,2299.93,518.37
2025-09-24,West,Stationery,Notebook,10,656.53,143.42
2025-09-24,East,Stationery,Desk Lamp,7,240.31,80.79
2025-09-24,West,Stationery,Desk Lamp,4,108.14,14.17
2025-09-24,Central,Groceries,Snack Pack,3,45.17,10.98
2025-09-24,East,Groceries,Organic Juice,10,165.05,52.93
2025-09-24,South,Groceries,Coffee,8,128.91,8.34
2025-09-24,Central,Electronics,Smartwatch,7,6605.98,2275.39
2025-09-25,East,Groceries,Coffee,7,203.23,47.34
2025-09-25,South,Stationery,Pen Set,10,579.19,188.73
2025-09-25,South,Clothing,Sneakers,8,213.67,54.27
2025-09-25,South,Groceries,Cereal,10,31.69,3.71
2025-09-25,North,Groceries,Coffee,4,40.43,3.76
2025-09-25,East,Groceries,Organic Juice,9,305.63,87.79
2025-09-25,North,Electronics,Smartphone,6,2498.42,556.94
2025-09-26,South,Stationery,Notebook,1,8.25,2.0
2025-09-26,East,Clothing,Jeans,1,45.42,3.24
2025-09-26,Central,Electronics,Smartphone,9,7481.38,2120.76
2025-09-26,South,Electronics,Tablet,11,2423.26,655.95
2025-09-27,Central,Clothing,Jeans,11,1315.66,337.09
2025-09-27,Central,Electronics,Smartwatch,7,6752.72,1593.92
2025-09-27,East,Clothing,Cap,7,746.22,139.06
2025-09-27,West,Clothing,T-Shirt,8,510.6,123.55
2025-09-27,West,Electronics,Smartwatch,11,11363.82,1394.86
2025-09-27,West,Clothing,Jeans,3,160.46,19.37
2025-09-27,North,Electronics,Smartphone,7,7990.65,2474.8
2025-09-28,South,Clothing,Sneakers,11,1048.09,257.47
2025-09-28,East,Furniture,Dining Table,9,1626.68,192.55
2025-09-28,East,Electronics,Smartwatch,11,9819.95,3135.56
2025-09-28,West,Furniture,Bookshelf,5,3575.84,953.17
2025-09-28,West,Stationery,Pen Set,4,194.3,41.72
2025-09-28,West,Clothing,Cap,7,327.82,78.6
2025-09-28,Central,Clothing,Sneakers,9,674.17,89.67
2025-09-28,West,Clothing,T-Shirt,6,794.63,192.38
2025-09-28,South,Stationery,Notebook,8,501.5,58.02
2025-09-28,East,Groceries,Snack Pack,6,18.32,1.24
2025-09-28,East,Electronics,Tablet,6,7149.32,2209.4
2025-09-28,South,Stationery,Sticky Notes,6,397.17,49.62
2025-09-28,West,Groceries,Snack Pack,3,65.78,11.47
2025-09-28,North,Stationery,Notebook,5,240.01,16.58
2025-09-28,East,Stationery,Pen Set,2,38.7,3.29
2025-09-29,West,Groceries,Cereal,8,80.73,6.33
2025-09-29,South,Clothing,Jeans,10,1056.89,247.63
2025-09-29,South,Stationery,Desk Lamp,4,218.81,43.42
2025-09-29,West,Clothing,Jeans,10,1367.56,190.09
2025-09-29,East,Clothing,Jeans,6,398.8,81.86
2025-09-29,East,Furniture,Office Chair,10,2188.86,381.26
2025-09-29,North,Stationery,Notebook,4,185.86,11.86
2025-09-29,West,Furniture,Sofa,2,249.97,65.63
2025-09-30,North,Groceries,Coffee,6,70.56,6.54
2025-09-30,North,Clothing,Jeans,2,284.52,35.81
2025-09-30,South,Stationery,Backpack,1,47.57,12.04
2025-09-30,North,Electronics,Smartwatch,4,3303.32,927.52
2025-09-30,East,Stationery,Sticky Notes,9,184.25,33.4
2025-09-30,Central,Groceries,Coffee,7,74.81,19.99
2025-09-30,East,Clothing,Cap,8,1086.76,206.82
2025-09-30,North,Clothing,Sneakers,9,1051.42,313.61
2025-09-30,East,Groceries,Olive Oil,4,60.6,12.23
2025-09-30,North,Clothing,Cap,1,142.22,27.13
2025-09-30,North,Electronics,Headphones,7,5283.2,478.86
2025-10-01,Central,Clothing,Jacket,1,64.56,12.36
2025-10-01,South,Stationery,Pen Set,10,588.85,155.59
2025-10-01,Central,Electronics,Tablet,11,4722.16,712.29
2025-10-01,Central,Furniture,Sofa,3,2500.58,474.88
2025-10-01,West,Furniture,Dining Table,6,1490.08,262.18
2025-10-01,Central,Groceries,Cereal,1,7.51,1.85
2025-10-01,East,Groceries,Snack Pack,4,16.91,5.61
2025-10-01,North,Electronics,Smartphone,10,4305.19,1414.56
2025-10-01,East,Clothing,Cap,5,526.15,81.73
2025-10-01,North,Furniture,Sofa,5,2764.43,853.9
2025-10-01,Central,Stationery,Sticky Notes,7,250.68,30.84
2025-10-01,South,Electronics,Headphones,10,4619.94,1592.26
2025-10-02,Central,Clothing,Sneakers,11,835.27,107.07
2025-10-02,East,Furniture,Dining Table,11,8581.59,1353.86
2025-10-02,South,Furniture,Bookshelf,5,4291.59,346.19
2025-10-02,North,Electronics,Headphones,9,905.82,285.99
2025-10-02,Central,Furniture,Office Chair,5,1360.21,409.66
2025-10-02,West,Groceries,Organic Juice,11,439.3,57.77
2025-10-02,Central,Clothing,Sneakers,7,818.11,58.73
2025-10-02,East,Stationery,Backpack,2,22.03,4.32
2025-10-02,West,Groceries,Organic Juice,7,264.28,58.78
2025-10-02,Central,Electronics,Headphones,5,3986.52,471.53
2025-10-03,South,Clothing,Cap,8,245.33,63.98
2025-10-03,Central,Electronics,Smartphone,10,5511.15,1392.84
2025-10-03,East,Groceries,Snack Pack,11,154.75,45.19
2025-10-03,West,Stationery,Sticky Notes,1,29.14,7.66
2025-10-03,East,Stationery,Sticky Notes,4,285.0,56.08
2025-10-03,East,Stationery,Pen Set,11,853.93,47.83
2025-10-03,Central,Stationery,Sticky Notes,10,311.41,68.7
2025-10-03,Central,Furniture,Bookshelf,1,877.16,75.49
2025-10-03,South,Stationery,Backpack,8,594.52,190.59
2025-10-03,Central,Furniture,Bookshelf,9,6515.44,1102.63
2025-10-04,North,Clothing,Jeans,7,542.15,35.48
2025-10-04,South,Furniture,Office Chair,10,661.14,37.63
2025-10-04,North,Stationery,Sticky Notes,8,338.91,28.6
2025-10-04,North,Stationery,Pen Set,1,46.62,3.23
2025-10-04,North,Stationery,Desk Lamp,9,624.13,202.47
2025-10-04,West,Clothing,Sneakers,5,462.61,159.35
2025-10-04,South,Clothing,T-Shirt,11,1426.55,339.91
2025-10-04,West,Stationery,Pen Set,4,200.82,16.43
2025-10-05,East,Stationery,Sticky Notes,9,467.44,138.05
2025-10-05,East,Stationery,Sticky Notes,6,46.61,3.22
2025-10-05,North,Stationery,Backpack,2,13.81,4.28
2025-10-05,North,Groceries,Organic Juice,7,24.13,7.77
2025-10-05,East,Electronics,Smartwatch,5,670.75,55.83
2025-10-06,East,Furniture,Office Chair,1,732.84,160.01
2025-10-06,Central,Clothing,Cap,9,1294.69,352.47
2025-10-06,North,Clothing,Jacket,10,1123.14,281.75
2025-10-07,Central,Stationery,Pen Set,10,781.47,198.55
2025-10-07,Central,Stationery,Backpack,10,165.93,10.38
2025-10-07,South,Clothing,Jeans,9,833.42,220.66
2025-10-07,Central,Groceries,Cereal,5,156.21,28.11
2025-10-07,North,Furniture,Sofa,9,3448.88,873.42
2025-10-07,South,Stationery,Desk Lamp,5,309.32,47.14
2025-10-07,West,Stationery,Sticky Notes,7,518.87,108.16
2025-10-08,West,Clothing,Sneakers,1,142.45,29.03
2025-10-08,South,Stationery,Desk Lamp,4,38.86,2.19
2025-10-08,Central,Furniture,Sofa,8,4863.91,1257.09
2025-10-08,South,Electronics,Smartwatch,7,6546.35,2158.05
2025-10-08,North,Groceries,Cereal,6,134.92,24.39
2025-10-08,East,Electronics,Laptop,3,1059.3,92.35
2025-10-08,West,Clothing,T-Shirt,11,1065.13,150.05
2025-10-08,South,Stationery,Desk Lamp,10,112.4,35.22
2025-10-08,Central,Stationery,Sticky Notes,5,312.7,83.59
2025-10-08,Central,Furniture,Office Chair,8,6375.32,2150.54
2025-10-08,North,Clothing,T-Shirt,7,554.09,84.93
2025-10-08,Central,Stationery,Sticky Notes,7,520.29,122.18
2025-10-09,South,Furniture,Dining Table,6,2817.5,709.52
2025-10-09,North,Clothing,T-Shirt,1,100.22,15.73
2025-10-09,East,Furniture,Sofa,9,2751.02,801.32
2025-10-09,West,Electronics,Smartwatch,8,2648.4,255.46
2025-10-09,East,Furniture,Sofa,10,3499.23,904.51
2025-10-09,West,Clothing,T-Shirt,7,673.77,148.35
2025-10-09,West,Electronics,Tablet,6,2330.23,695.64
2025-10-09,West,Furniture,Bookshelf,9,7436.46,1497.65
2025-10-09,East,Furniture,Office Chair,11,3640.31,290.73
2025-10-09,West,Stationery,Sticky Notes,5,250.79,60.69
2025-10-09,North,Clothing,Sneakers,5,615.48,106.35
2025-10-10,South,Groceries,Cereal,5,31.85,9.91
2025-10-10,South,Clothing,Cap,6,216.52,49.5
2025-10-10,North,Clothing,T-Shirt,2,77.13,19.49
2025-10-10,West,Stationery,Sticky Notes,4,40.44,3.42
2025-10-10,North,Stationery,Desk Lamp,11,625.8,214.31
2025-10-10,East,Furniture,Bookshelf,7,1029.64,350.82
2025-10-10,Central,Electronics,Smartphone,11,5014.06,442.59
2025-10-10,South,Groceries,Olive Oil,2,75.12,16.81
2025-10-10,Central,Clothing,Sneakers,10,894.73,137.5
2025-10-10,South,Clothing,Jeans,5,652.69,111.9
2025-10-10,East,Furniture,Desk,10,2917.75,721.32
2025-10-10,East,Stationery,Sticky Notes,7,393.0,48.28
2025-10-10,South,Clothing,Cap,7,124.88,11.64
2025-10-10,Central,Stationery,Sticky Notes,1,36.8,2.98
2025-10-10,Central,Furniture,Sofa,6,4617.87,927.77
2025-10-11,East,Clothing,Sneakers,10,1246.15,151.44
2025-10-11,Central,Electronics,Laptop,10,2859.51,273.56
2025-10-11,North,Electronics,Headphones,11,4871.27,1688.84
2025-10-11,Central,Electronics,Laptop,4,1913.43,207.5
2025-10-11,West,Clothing,T-Shirt,8,1149.14,197.36
2025-10-11,South,Stationery,Notebook,4,39.39,6.36
2025-10-11,North,Electronics,Headphones,2,200.43,30.44
2025-10-11,South,Clothing,Sneakers,9,261.74,34.06
2025-10-12,South,Stationery,Desk Lamp,3,205.39,40.41
2025-10-12,East,Furniture,Desk,2,126.01,16.93
2025-10-12,East,Furniture,Bookshelf,4,3080.01,369.75
2025-10-12,West,Clothing,T-Shirt,4,351.29,45.41
2025-10-12,East,Stationery,Backpack,10,727.82,231.28
2025-10-12,West,Groceries,Organic Juice,7,189.34,19.87
2025-10-12,West,Electronics,Laptop,11,3327.31,718.09
2025-10-12,Central,Stationery,Notebook,7,378.39,67.4
2025-10-13,East,Groceries,Coffee,6,229.58,26.03
2025-10-13,East,Clothing,Sneakers,1,71.81,20.81
2025-10-13,North,Electronics,Smartwatch,7,3676.52,805.53
2025-10-13,South,Groceries,Coffee,5,93.17,23.53
2025-10-13,East,Furniture,Office Chair,10,4025.44,1386.86
2025-10-13,East,Stationery,Backpack,10,285.6,32.33
2025-10-13,South,Electronics,Laptop,1,860.39,238.04
2025-10-13,North,Clothing,Sneakers,5,537.5,48.47
2025-10-13,East,Clothing,Cap,6,838.53,125.28
2025-10-13,South,Furniture,Desk,1,171.51,15.93
2025-10-13,South,Furniture,Bookshelf,4,280.19,22.01
2025-10-14,Central,Electronics,Headphones,7,1774.23,327.44
2025-10-14,South,Groceries,Coffee,8,58.65,15.38
2025-10-14,North,Groceries,Coffee,10,146.7,9.65
2025-10-14,South,Clothing,Sneakers,1,59.05,14.25
2025-10-14,South,Groceries,Olive Oil,10,398.24,33.69
2025-10-14,West,Electronics,Smartphone,10,10040.57,1764.08
2025-10-14,Central,Electronics,Laptop,5,1226.93,293.74
2025-10-14,Central,Clothing,Cap,2,115.39,28.57
2025-10-14,Central,Stationery,Desk Lamp,10,358.75,59.17
2025-10-15,East,Electronics,Laptop,2,1925.58,592.51
2025-10-15,Central,Stationery,Pen Set,7,193.43,61.64
2025-10-15,East,Clothing,Cap,10,1145.66,125.77
2025-10-15,Central,Clothing,Jacket,3,158.07,50.51
2025-10-15,West,Groceries,Cereal,10,185.62,50.29
2025-10-15,East,Electronics,Headphones,8,9241.77,2342.77
2025-10-16,West,Electronics,Headphones,5,586.93,131.36
2025-10-16,West,Clothing,T-Shirt,2,168.43,25.68
2025-10-16,East,Stationery,Desk Lamp,9,466.44,38.08
2025-10-16,Central,Furniture,Dining Table,5,574.04,197.33
2025-10-16,West,Furniture,Sofa,1,612.59,102.01
2025-10-16,South,Electronics,Headphones,3,3172.85,950.95
2025-10-16,West,Furniture,Desk,7,5433.72,1519.69
2025-10-17,West,Stationery,Sticky Notes,2,135.94,44.79
2025-10-17,East,Groceries,Organic Juice,1,21.64,3.68
2025-10-17,East,Electronics,Smartphone,10,2206.14,634.51
2025-10-17,South,Clothing,Cap,10,1112.22,230.9
2025-10-17,North,Groceries,Organic Juice,2,35.43,2.43
2025-10-18,East,Stationery,Backpack,4,280.22,62.8
2025-10-18,West,Clothing,Cap,4,90.1,20.42
2025-10-18,South,Groceries,Coffee,4,130.69,39.35
2025-10-18,Central,Electronics,Headphones,6,3126.14,901.25
2025-10-18,South,Groceries,Snack Pack,7,38.4,8.51
2025-10-18,East,Electronics,Laptop,2,676.04,130.96
2025-10-18,Central,Stationery,Sticky Notes,2,35.06,8.43
2025-10-18,East,Clothing,Cap,9,873.15,56.03
2025-10-18,North,Stationery,Desk Lamp,10,578.81,186.32
2025-10-19,East,Furniture,Desk,6,5343.76,1521.64
2025-10-19,North,Stationery,Notebook,7,473.71,131.0
2025-10-19,West,Clothing,Cap,3,364.54,67.45
2025-10-19,East,Groceries,Coffee,1,18.31,1.04
2025-10-19,East,Groceries,Snack Pack,10,38.19,6.31
2025-10-19,South,Furniture,Dining Table,4,3443.64,702.58
2025-10-20,East,Stationery,Backpack,9,371.18,122.84
2025-10-20,South,Clothing,Jeans,7,514.99,90.53
2025-10-20,West,Stationery,Backpack,4,102.2,15.16
2025-10-20,East,Stationery,Pen Set,5,321.44,92.66
2025-10-20,East,Stationery,Sticky Notes,3,95.63,5.12
2025-10-20,North,Stationery,Backpack,1,20.03,4.92
2025-10-20,Central,Electronics,Laptop,4,4348.07,1231.61
2025-10-20,North,Clothing,T-Shirt,6,257.28,16.25
2025-10-20,Central,Furniture,Office Chair,8,6660.21,1355.8
2025-10-20,North,Furniture,Dining Table,10,5741.63,1084.68
2025-10-20,North,Clothing,Sneakers,5,614.9,123.55
2025-10-20,East,Clothing,Jacket,7,625.6,128.53
2025-10-21,North,Groceries,Olive Oil,8,294.28,61.91
2025-10-21,East,Groceries,Snack Pack,3,75.52,14.88
2025-10-21,East,Electronics,Tablet,8,3080.57,808.27
2025-10-21,Central,Stationery,Backpack,10,528.62,129.88
2025-10-21,North,Clothing,Jacket,4,594.46,143.61
2025-10-21,North,Groceries,Olive Oil,2,47.29,11.36
2025-10-21,Central,Electronics,Smartwatch,11,12610.17,4059.07
2025-10-21,North,Electronics,Smartphone,2,1699.13,438.98
2025-10-22,Central,Clothing,Jacket,3,219.38,62.5
2025-10-22,Central,Clothing,Sneakers,5,640.29,200.02
2025-10-22,East,Groceries,Organic Juice,8,298.37,76.97
2025-10-22,West,Stationery,Pen Set,1,11.17,1.1
2025-10-22,West,Clothing,Jacket,4,453.09,133.81
2025-10-22,East,Stationery,Notebook,4,25.57,8.34
2025-10-23,North,Electronics,Headphones,4,631.43,103.02
2025-10-23,Central,Stationery,Pen Set,1,39.36,5.61
2025-10-23,West,Furniture,Desk,6,1204.52,160.23
2025-10-23,East,Clothing,T-Shirt,3,228.05,56.3
2025-10-23,West,Stationery,Desk Lamp,4,318.86,34.65
2025-10-23,Central,Stationery,Desk Lamp,7,231.46,80.93
2025-10-23,East,Clothing,T-Shirt,5,390.68,73.51
2025-10-23,West,Groceries,Snack Pack,1,11.43,0.6
2025-10-23,North,Clothing,Jacket,9,1154.95,163.34
2025-10-23,North,Electronics,Headphones,1,322.45,18.26
2025-10-23,East,Stationery,Backpack,4,208.25,68.91
2025-10-23,South,Groceries,Cereal,1,26.7,1.83
2025-10-23,East,Groceries,Coffee,10,218.77,14.83
2025-10-23,West,Furniture,Bookshelf,9,1478.65,275.77
2025-10-23,North,Clothing,Sneakers,2,274.01,62.01
2025-10-24,East,Furniture,Bookshelf,2,1170.25,302.68
2025-10-24,West,Groceries,Snack Pack,6,170.31,24.2
2025-10-24,Central,Furniture,Dining Table,4,3229.17,508.58
2025-10-24,Central,Furniture,Desk,9,4430.1,595.47
2025-10-24,Central,Furniture,Desk,11,6701.11,468.72
2025-10-24,South,Clothing,T-Shirt,11,994.21,211.91
2025-10-25,East,Stationery,Pen Set,10,513.11,106.43
2025-10-25,North,Furniture,Bookshelf,3,2109.65,214.45
